username,film_title,rating
helenbendell,harry-potter-and-the-deathly-hallows-part-1,4.0
helenbendell,kill-your-darlings-2013,3.5
helenbendell,the-woman-in-black-2012,3.5
helenbendell,but-im-a-cheerleader,5.0
helenbendell,instant-family,3.0
helenbendell,before-i-go-to-sleep,3.0
helenbendell,what-happened-to-monday,3.0
helenbendell,companion-2025,2.5
helenbendell,the-tingler,4.0
helenbendell,inside-out-2-2024,3.5
helenbendell,mulholland-drive,4.5
helenbendell,better-man-2024,4.0
helenbendell,inside-out-2015,4.0
helenbendell,a-quiet-place-day-one,2.5
helenbendell,nosferatu-2024,3.5
helenbendell,the-devil-wears-prada,3.5
helenbendell,locke,1.5
helenbendell,anora,4.5
helenbendell,the-thing,4.0
helenbendell,back-to-the-future,5.0
helenbendell,wallace-gromit-vengeance-most-fowl,3.5
helenbendell,nickel-boys,4.0
helenbendell,28-weeks-later,4.0
helenbendell,28-days-later,5.0
helenbendell,the-sound-of-music,4.0
helenbendell,rumours-2024,3.0
helenbendell,loving-annabelle,2.5
helenbendell,lez-bomb,2.0
helenbendell,moana-2,1.0
helenbendell,we-live-in-time,4.0
helenbendell,queer-2024,3.5
helenbendell,the-teacher-2023-2,3.5
helenbendell,the-substance,4.0
helenbendell,trap-2024,4.0
helenbendell,being-john-malkovich,5.0
helenbendell,little-miss-sunshine,4.5
helenbendell,old-2021,3.5
helenbendell,heat-1995,3.0
helenbendell,deadpool-wolverine,3.0
helenbendell,sorry-to-bother-you,4.0
helenbendell,pulp-fiction,3.0
helenbendell,bound,5.0
helenbendell,the-idea-of-you-2024,2.0
helenbendell,challengers,5.0
helenbendell,empire-of-light,4.0
helenbendell,the-zone-of-interest,3.0
helenbendell,madame-web,1.0
helenbendell,10-things-i-hate-about-you,3.0
helenbendell,mean-girls-2024,1.5
helenbendell,the-holdovers,5.0
helenbendell,captain-fantastic,4.0
helenbendell,all-of-us-strangers,3.5
helenbendell,anatomy-of-a-fall,5.0
helenbendell,your-fat-friend,3.0
helenbendell,poor-things-2023,4.0
helenbendell,submarine,4.0
helenbendell,wonka,3.5
helenbendell,leave-the-world-behind-2023,3.5
helenbendell,the-hunger-games-the-ballad-of-songbirds-snakes,2.5
helenbendell,saltburn,3.5
helenbendell,christmas-inheritance,1.0
helenbendell,the-marvels,2.5
helenbendell,bottoms,3.5
helenbendell,a-little-life-2023,4.0
helenbendell,inglourious-basterds,4.0
helenbendell,the-nice-guys,4.0
helenbendell,past-lives,3.5
helenbendell,theater-camp-2023,4.0
helenbendell,the-social-network,4.5
helenbendell,moonlight-2016,4.5
helenbendell,welcome-to-the-dollhouse,3.5
helenbendell,red-white-royal-blue,2.5
helenbendell,talk-to-me-2022,4.0
helenbendell,legally-blonde,3.5
helenbendell,black-mirror-loch-henry,3.0
helenbendell,oppenheimer-2023,4.0
helenbendell,barbie,4.0
helenbendell,nimona-2023,3.5
helenbendell,asteroid-city,3.5
helenbendell,dirty-dancing,2.5
helenbendell,thelma-louise,5.0
helenbendell,the-parent-trap-1998,3.5
helenbendell,national-theatre-live-fleabag,3.5
helenbendell,the-witch-2015,2.5
helenbendell,go-fish,5.0
helenbendell,spider-man-across-the-spider-verse,4.5
helenbendell,beau-is-afraid,5.0
helenbendell,singles,2.5
helenbendell,swiss-army-man,4.5
helenbendell,guardians-of-the-galaxy-vol-3,4.0
helenbendell,whiplash-2014,4.5
helenbendell,crush-2022,2.5
helenbendell,explorer-the-last-tepui,2.5
helenbendell,the-strange-thing-about-the-johnsons,2.5
helenbendell,good-will-hunting,4.0
helenbendell,triangle-of-sadness,4.0
helenbendell,all-quiet-on-the-western-front-2022,3.0
helenbendell,top-gun-maverick,3.5
helenbendell,elvis-2022,2.0
helenbendell,paddington-2,3.0
helenbendell,the-fabelmans,5.0
helenbendell,see-how-they-run-2022,2.0
helenbendell,gifted-2017,4.0
helenbendell,women-talking,3.5
helenbendell,the-blair-witch-project,3.5
helenbendell,sing-street,3.5
helenbendell,ant-man-and-the-wasp-quantumania,2.5
helenbendell,desert-hearts,4.0
helenbendell,blue-jean,3.5
helenbendell,the-whale-2022,3.5
helenbendell,tar-2022,4.0
helenbendell,teen-wolf-the-movie,0.5
helenbendell,san-andreas,2.5
helenbendell,unfriended,3.0
helenbendell,bodies-bodies-bodies,2.5
helenbendell,strange-world-2022,2.5
helenbendell,the-lobster,4.5
helenbendell,after-yang,4.5
helenbendell,the-banshees-of-inisherin,4.5
helenbendell,in-bruges,4.0
helenbendell,freaky,3.0
helenbendell,monsters-vs-aliens,3.0
helenbendell,the-grinch,3.0
helenbendell,a-christmas-wedding,0.5
helenbendell,your-christmas-or-mine,2.0
helenbendell,roald-dahls-matilda-the-musical,3.5
helenbendell,a-castle-for-christmas,0.5
helenbendell,raw-2016,3.5
helenbendell,the-menu-2022,4.0
helenbendell,this-is-the-end,3.0
helenbendell,the-guardians-of-the-galaxy-holiday-special,3.0
helenbendell,glass-onion,4.0
helenbendell,aftersun,5.0
helenbendell,falling-for-christmas,3.5
helenbendell,titane,3.5
helenbendell,kick-ass,4.0
helenbendell,the-addams-family-2019,1.0
helenbendell,calibre,3.5
helenbendell,she-hulk-attorney-at-law,3.5
helenbendell,a-rose-for-christmas,2.0
helenbendell,do-revenge,4.0
helenbendell,shutter-island,4.0
helenbendell,nope,5.0
helenbendell,paul-2011,2.0
helenbendell,a-monster-calls,4.0
helenbendell,holes,4.0
helenbendell,ready-or-not-2019,3.0
helenbendell,the-bad-education-movie,1.5
helenbendell,neighbors-2-sorority-rising,2.5
helenbendell,the-dark-knight,3.0
helenbendell,the-lorax-2012,3.0
helenbendell,high-school-musical-3-senior-year,3.5
helenbendell,17-again,2.5
helenbendell,hairspray-2007,4.0
helenbendell,high-school-musical,3.5
helenbendell,neighbors-2014,5.0
helenbendell,hotel-transylvania,2.5
helenbendell,war-horse,3.0
helenbendell,the-prestige,4.0
helenbendell,good-boys-2019,1.0
helenbendell,llamageddon,1.0
helenbendell,oceans-eleven-2001,3.5
helenbendell,the-call-2013,3.5
helenbendell,fantastic-four,1.0
helenbendell,fantastic-four-rise-of-the-silver-surfer,2.5
helenbendell,fantastic-four-2005,3.0
helenbendell,g-force,2.0
helenbendell,toni-erdmann,1.0
helenbendell,children-of-men,5.0
helenbendell,mr-beans-holiday,3.0
helenbendell,13-going-on-30,3.5
helenbendell,the-impossible,3.5
helenbendell,loki-2021,3.5
helenbendell,juno,3.0
helenbendell,i-love-you-phillip-morris,4.0
helenbendell,shrek-forever-after,2.5
helenbendell,the-circle-2017,1.5
helenbendell,before-i-wake,3.5
helenbendell,hostel,2.0
helenbendell,the-boy-in-the-striped-pyjamas,2.5
helenbendell,miss-peregrines-home-for-peculiar-children,3.0
helenbendell,enders-game,2.5
helenbendell,black-widow-2021,3.0
helenbendell,pride-2014,3.5
helenbendell,bugsy-malone,3.5
helenbendell,high-school-musical-2,3.5
helenbendell,me-and-earl-and-the-dying-girl,3.5
helenbendell,speed,4.0
helenbendell,justice-league,1.5
helenbendell,zoolander-2,1.0
helenbendell,the-fault-in-our-stars,3.5
helenbendell,me-before-you,2.0
helenbendell,shrek-the-third,2.5
helenbendell,elf,2.0
helenbendell,to-all-the-boys-ive-loved-before,3.5
helenbendell,bridesmaids,3.5
helenbendell,the-incredible-hulk,2.5
helenbendell,it-follows,3.5
helenbendell,dont-breathe-2016,3.5
helenbendell,now-you-see-me,2.0
helenbendell,gravity-2013,2.0
helenbendell,we-need-to-talk-about-kevin,3.0
helenbendell,the-lego-movie,3.0
helenbendell,freaky-friday-2003,3.5
helenbendell,what-we-do-in-the-shadows,2.5
helenbendell,brave-2012,3.0
helenbendell,grease,2.5
helenbendell,cars,3.0
helenbendell,the-hitmans-bodyguard,2.0
helenbendell,et-the-extra-terrestrial,4.0
helenbendell,iron-man-3,2.5
helenbendell,toy-story-3,3.0
helenbendell,the-lion-king,3.0
helenbendell,school-of-rock,4.0
helenbendell,home-alone,3.5
helenbendell,shrek-2,3.5
helenbendell,tangled-2010,3.5
helenbendell,mamma-mia,2.5
helenbendell,finding-nemo,3.0
helenbendell,monsters-inc,3.0
helenbendell,shrek,3.0
helenbendell,jurassic-park,3.5
helenbendell,alex-strangelove,3.0
helenbendell,us-2019,4.0
helenbendell,cloverfield,3.5
helenbendell,clue,2.0
helenbendell,promising-young-woman,4.0
helenbendell,harry-potter-and-the-prisoner-of-azkaban,3.5
helenbendell,hereditary,4.0
helenbendell,insidious,3.0
helenbendell,return-of-the-jedi,3.5
helenbendell,star-wars,4.0
helenbendell,the-empire-strikes-back,3.5
helenbendell,star-wars-the-force-awakens,3.5
helenbendell,star-wars-the-last-jedi,3.5
helenbendell,midsommar,4.0
helenbendell,black-mirror-bandersnatch,3.0
helenbendell,maze-runner-the-scorch-trials,3.0
helenbendell,the-maze-runner,4.5
helenbendell,maze-runner-the-death-cure,3.0
helenbendell,captain-america-civil-war,4.5
helenbendell,in-the-heights,3.5
helenbendell,army-of-the-dead-2021,1.5
helenbendell,the-princess-bride,3.5
helenbendell,matilda,4.0
helenbendell,the-other-woman-2014,2.0
helenbendell,bo-burnham-inside,3.5
helenbendell,tag-2018,1.5
helenbendell,palm-springs-2020,4.0
helenbendell,world-war-z,2.0
helenbendell,harry-potter-and-the-chamber-of-secrets,3.5
helenbendell,mission-impossible-fallout,2.5
helenbendell,jumanji-welcome-to-the-jungle,3.0
helenbendell,closet-monster,3.0
helenbendell,geography-club,1.5
helenbendell,get-out-2017,5.0
helenbendell,cabaret,5.0
helenbendell,bo-burnham-make-happy,3.0
helenbendell,the-falcon-and-the-winter-soldier,2.5
helenbendell,wandavision,4.0
helenbendell,i-am-mother,2.5
helenbendell,a-simple-favor,2.0
helenbendell,parasite-2019,5.0
helenbendell,the-simpsons-movie,4.0
helenbendell,the-new-mutants,1.0
helenbendell,mr-mrs-smith-2005,3.5
helenbendell,its-a-sin-2021,4.0
helenbendell,stardust-2007,3.0
helenbendell,the-chronicles-of-narnia-the-lion-the-witch-and-the-wardrobe,2.5
helenbendell,pirates-of-the-caribbean-the-curse-of-the-black-pearl,2.5
helenbendell,the-prom-2020,2.0
helenbendell,nativity,2.5
helenbendell,die-hard,3.0
helenbendell,happiest-season,3.5
helenbendell,coco-2017,3.5
helenbendell,love-and-monsters,3.5
helenbendell,coraline,3.5
helenbendell,ferris-buellers-day-off,3.0
helenbendell,handsome-devil,4.0
helenbendell,zombieland-double-tap,2.0
helenbendell,easy-a,4.5
helenbendell,superbad,2.5
helenbendell,quarantine,2.0
helenbendell,cargo-2017,3.5
helenbendell,the-half-of-it,3.5
helenbendell,hot-fuzz,5.0
helenbendell,searching-2018,3.5
helenbendell,x-men-apocalypse,3.0
helenbendell,the-greatest-showman,2.5
helenbendell,x-men-first-class,4.5
helenbendell,glass-2019,1.5
helenbendell,mean-girls,4.0
helenbendell,love-simon,3.5
helenbendell,bird-box,3.0
helenbendell,zombieland,4.0
helenbendell,the-imitation-game,2.5
helenbendell,the-perks-of-being-a-wallflower,5.0
helenbendell,captain-america-the-first-avenger,4.0
helenbendell,ant-man-and-the-wasp,3.5
helenbendell,room-2015,4.0
helenbendell,walle,3.5
helenbendell,toy-story,3.5
helenbendell,the-incredibles,3.5
helenbendell,iron-man-2008,3.0
helenbendell,avengers-age-of-ultron,3.5
helenbendell,booksmart,3.5
helenbendell,scott-pilgrim-vs-the-world,5.0
helenbendell,spider-man-far-from-home,3.0
helenbendell,captain-marvel,3.5
helenbendell,captain-america-the-winter-soldier,5.0
helenbendell,it-2017,3.0
helenbendell,logan-2017,4.0
helenbendell,guardians-of-the-galaxy-vol-2,3.0
helenbendell,the-avengers-2012,5.0
helenbendell,a-quiet-place-2018,4.5
helenbendell,thor-ragnarok,3.5
helenbendell,guardians-of-the-galaxy,3.5
helenbendell,black-panther,3.5
helenbendell,avengers-endgame,4.5
helenbendell,avengers-infinity-war,4.5
helenbendell,baby-driver,5.0
helenbendell,arrival-2016,5.0
helenbendell,la-la-land,4.0
helenbendell,spider-man-into-the-spider-verse,5.0
helenbendell,knives-out-2019,5.0
helenbendell,hush-2016,3.5
helenbendell,x-men-origins-wolverine,2.5
helenbendell,the-wolverine,2.5
helenbendell,x-men,4.0
helenbendell,x-men-the-last-stand,3.5
helenbendell,the-worlds-end,4.5
helenbendell,slaughterhouse-rulez,3.0
helenbendell,wonder-2017,4.0
helenbendell,4th-man-out,3.0
helenbendell,the-way-he-looks,3.5
helenbendell,the-stanford-prison-experiment,3.0
helenbendell,the-internship,2.5
helenbendell,x2,5.0
helenbendell,the-texas-chain-saw-massacre,3.5
helenbendell,were-the-millers,5.0
helenbendell,friday-the-13th-2009,2.0
helenbendell,im-thinking-of-ending-things,4.0
helenbendell,fast-color,2.5
helenbendell,spy,3.5
helenbendell,the-nightmare-before-christmas,2.5
helenbendell,the-hunger-games-catching-fire,3.5
helenbendell,x-men-days-of-future-past,4.0
helenbendell,venom-2018,2.5
helenbendell,thor-the-dark-world,1.5
helenbendell,harry-potter-and-the-half-blood-prince,3.0
helenbendell,10-cloverfield-lane,3.0
helenbendell,harry-potter-and-the-order-of-the-phoenix,4.0
helenbendell,frozen-2013,3.0
helenbendell,harry-potter-and-the-goblet-of-fire,4.5
helenbendell,the-hunger-games,4.0
helenbendell,big-hero-6,4.0
helenbendell,iron-man-2,1.5
helenbendell,jurassic-world,1.0
helenbendell,fantastic-beasts-and-where-to-find-them,2.5
helenbendell,toy-story-2,3.5
helenbendell,thor,3.5
helenbendell,harry-potter-and-the-deathly-hallows-part-2,4.5
helenbendell,black-mirror-white-christmas,3.5
helenbendell,black-mirror-the-waldo-moment,2.0
helenbendell,black-mirror-white-bear,4.0
helenbendell,black-mirror-arkangel,2.5
helenbendell,black-mirror-shut-up-and-dance,4.5
helenbendell,black-mirror-san-junipero,3.0
helenbendell,percy-jackson-sea-of-monsters,1.0
helenbendell,dark-phoenix,1.0
helenbendell,hamilton-2020,4.0
helenbendell,the-truman-show,5.0
helenbendell,snowpiercer,3.5
helenbendell,love-actually,5.0
helenbendell,panic-room,3.5
helenbendell,the-old-guard-2020,2.0
helenbendell,atonement,4.0
helenbendell,jojo-rabbit,4.5
helenbendell,dating-amber,3.5
helenbendell,billy-elliot-the-musical-live,4.0
helenbendell,billy-elliot,4.0
helenbendell,moana-2016,3.5
helenbendell,shaun-of-the-dead,4.0
helenbendell,harry-potter-and-the-philosophers-stone,5.0
helenbendell,suicide-squad-2016,0.5
helenbendell,kingsman-the-secret-service,4.0
helenbendell,toy-story-4,3.5
helenbendell,titanic-1997,3.0
helenbendell,split-2016,3.0
helenbendell,ant-man,3.0
helenbendell,deadpool-2,3.0
helenbendell,up,3.0
helenbendell,doctor-strange-2016,3.5
helenbendell,wonder-woman-2017,3.0
helenbendell,deadpool,3.5
helenbendell,a-secret-love,4.0
helenbendell,the-breakfast-club,3.5
jay,twisters,3.0
jay,close-2022,3.5
jay,summer-wars,3.0
jay,longlegs,3.0
jay,twister,3.5
jay,moulin-rouge-2001,4.0
jay,the-big-lebowski,3.5
jay,starship-troopers,4.5
jay,maxxxine,2.0
jay,the-conversation,4.5
jay,north-by-northwest,4.0
jay,eraserhead,4.5
jay,days-of-heaven,4.0
jay,kinds-of-kindness,3.5
jay,the-hours,4.0
jay,nocturnal-animals,3.0
jay,scanners,3.0
jay,the-brood,3.5
jay,vertigo,4.0
jay,eternal-sunshine-of-the-spotless-mind,4.0
jay,hardcore,3.5
jay,badlands,3.5
jay,serpico,4.0
jay,apocalypse-now,4.5
jay,morvern-callar,4.0
jay,dog-day-afternoon,4.5
jay,razorback,2.0
jay,bringing-out-the-dead,3.0
jay,thief,4.0
jay,do-the-right-thing,4.0
jay,y-tu-mama-tambien,4.5
jay,2001-a-space-odyssey,4.5
jay,monty-python-and-the-holy-grail,3.5
jay,the-adventures-of-priscilla-queen-of-the-desert,4.0
jay,the-godfather-part-ii,4.5
jay,the-godfather,4.5
jay,twelve-monkeys,3.0
jay,furiosa-a-mad-max-saga,4.0
jay,boogie-nights,4.5
jay,cleo-from-5-to-7,4.0
jay,the-emperors-new-groove,3.5
jay,cape-fear-1991,3.5
jay,a-streetcar-named-desire,4.0
jay,we-need-to-talk-about-kevin,4.5
jay,my-own-private-idaho,4.0
jay,the-rock,3.0
jay,to-die-for,3.5
jay,the-idea-of-you-2024,2.5
jay,an-american-werewolf-in-london,4.0
jay,children-of-men,4.5
jay,commando,2.5
jay,la-haine,4.0
jay,fargo,3.5
jay,challengers,4.0
jay,safe,3.5
jay,stand-by-me,3.5
jay,women-in-love,4.5
jay,spirited-away,4.5
jay,the-last-temptation-of-christ,3.5
jay,beau-travail,4.0
jay,nosferatu,4.0
jay,little-miss-sunshine,4.0
jay,brandy-hellville-the-cult-of-fast-fashion,1.5
jay,elvis-2022,4.0
jay,scoop-2024,2.0
jay,godzilla-kong-the-new-empire,2.0
jay,the-remains-of-the-day,4.0
jay,little-women-1994,3.5
jay,punch-drunk-love,4.0
jay,dead-poets-society,4.0
jay,strictly-ballroom,3.0
jay,moonstruck,3.5
jay,to-live-and-die-in-la,4.5
jay,muppet-treasure-island,3.0
jay,the-boy-and-the-beast,3.0
jay,the-apprentice-2024,3.5
jay,bridget-jones-mad-about-the-boy,3.5
jay,a-woman-under-the-influence,4.5
jay,midnight-cowboy,4.5
jay,rain-man,3.0
jay,kinky-boots,3.0
jay,the-age-of-innocence,4.0
jay,conclave,3.5
jay,the-umbrellas-of-cherbourg,4.0
jay,cabaret,4.5
jay,eastern-promises,3.5
jay,sunset-boulevard,4.0
jay,blue-velvet,4.5
jay,lost-highway,4.0
jay,existenz,3.5
jay,a-complete-unknown,3.5
jay,dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb,4.0
jay,blow-out,4.5
jay,dial-m-for-murder,4.0
jay,moonrise-kingdom,3.5
jay,the-apartment,4.5
jay,the-usual-suspects,2.0
jay,nosferatu-2024,3.0
jay,true-romance,3.0
jay,the-untouchables,3.5
jay,wallace-gromit-vengeance-most-fowl,4.0
jay,sonic-the-hedgehog-3,3.0
jay,hot-frosty,1.5
jay,broken-arrow-1996,3.5
jay,wicked-2024,3.0
jay,sleepless-in-seattle,2.5
jay,die-hard,4.0
jay,its-a-wonderful-life,4.5
jay,risky-business,2.0
jay,girl-interrupted,3.5
jay,hard-target,3.5
jay,small-things-like-these,3.5
jay,being-john-malkovich,3.5
jay,army-of-darkness,4.5
jay,creep-2014,3.0
jay,bird-2024,3.0
jay,the-room-next-door-2024,4.0
jay,smile-2-2024,3.0
jay,bring-them-down,3.5
jay,we-live-in-time,3.0
jay,queer-2024,4.0
jay,saturday-night-2024,2.5
jay,nickel-boys,4.0
jay,flow-2024,3.5
jay,a-real-pain,3.5
jay,terrifier-3,2.0
jay,anora,3.5
jay,smile-2022,1.0
jay,the-surfer-2024,3.5
jay,the-lost-boys,4.0
jay,the-fog,3.0
jay,poltergeist,3.5
jay,joker-folie-a-deux,2.0
jay,the-exorcist,4.0
jay,a-history-of-violence,3.0
jay,in-the-mouth-of-madness,4.5
jay,the-shout,4.0
jay,from-beyond,4.0
jay,invasion-of-the-body-snatchers-1978,4.0
jay,megalopolis-2024,2.0
jay,the-substance,3.5
jay,fallen-angels,4.5
jay,southland-tales,4.0
jay,carrie-1976,4.5
jay,paris-texas,4.5
jay,zardoz,2.0
jay,the-howling,3.0
jay,the-deer-hunter,4.0
jay,first-blood,3.0
jay,basic-instinct,4.0
jay,the-wicker-man,4.5
jay,mulholland-drive,4.5
jay,the-virgin-suicides,3.5
jay,hearts-of-darkness-a-filmmakers-apocalypse,4.0
jay,the-lord-of-the-rings-the-return-of-the-king,5.0
jay,beetlejuice,3.0
jay,terminator-2-judgment-day,5.0
jay,kneecap,4.0
jay,the-terminator,4.0
jay,the-lord-of-the-rings-the-two-towers,4.0
jay,piranha,3.5
jay,the-crow-2024,1.0
jay,bridget-joness-diary,3.0
jay,alien-romulus,2.5
jay,billy-madison,2.5
jay,the-elephant-man,4.0
jay,dont-look-now,4.0
jay,kramer-vs-kramer,4.0
jay,pink-flamingos,4.0
jay,the-piano,3.5
jay,raging-bull,4.0
jay,trap-2024,3.5
jay,network,4.0
jay,but-im-a-cheerleader,4.0
jay,the-hunger-games-mockingjay-part-2,2.0
jay,jurassic-park,4.5
jay,deadpool-wolverine,2.0
jay,dead-ringers,4.0
jay,possession,4.5
jay,they-shoot-horses-dont-they,4.0
jay,requiem-for-a-dream,3.0
jay,eyes-wide-shut,4.5
jay,the-devils,4.5
jay,all-that-jazz,4.5
jay,irish-wish,1.5
jay,love-lies-bleeding-2024,4.0
jay,orlando-my-political-biography,3.0
jay,merchant-ivory,2.5
jay,suspiria,4.0
jay,american-fiction,2.5
jay,amelie,3.5
jay,la-chimera,4.0
jay,dune-part-two,4.0
jay,romeo-juliet-1996,3.5
jay,the-proposal-2009,2.0
jay,city-of-god,4.0
jay,the-warriors,4.0
jay,videodrome,4.0
jay,showgirls,3.5
jay,anatomy-of-a-fall,4.0
jay,madame-web,1.0
jay,under-the-skin-2013,4.0
jay,this-is-spinal-tap,3.5
jay,the-iron-claw-2023,3.5
jay,nyad,2.0
jay,easy-a,3.0
jay,full-metal-jacket,4.0
jay,rear-window,4.5
jay,con-air,3.0
jay,the-graduate,4.0
jay,misery,4.0
jay,salo-or-the-120-days-of-sodom,3.5
jay,shivers,2.5
jay,thelma-louise,4.0
jay,my-neighbor-totoro,4.0
jay,in-the-mood-for-love,4.5
jay,the-football-factory,2.5
jay,good-will-hunting,4.0
jay,the-truman-show,4.0
jay,stop-making-sense,4.0
jay,chicken-run-dawn-of-the-nugget,2.5
jay,deck-the-halls,2.0
jay,cruel-intentions,4.0
jay,wonka,3.0
jay,five-nights-at-freddys,2.0
jay,the-nightmare-before-christmas,4.0
jay,come-and-see,4.5
jay,gremlins,4.0
jay,jingle-all-the-way,3.0
jay,the-family-stone,2.5
jay,saltburn,3.0
jay,opening-night,4.0
jay,frances-ha,4.0
jay,a-haunting-in-venice,2.5
jay,gladiator-2000,3.5
jay,italianamerican,4.0
jay,thanksgiving-2023,3.0
jay,the-hunger-games-the-ballad-of-songbirds-snakes,3.0
jay,the-red-shoes,4.0
jay,shiva-baby,3.0
jay,jennifers-body,3.5
jay,killer-klowns-from-outer-space,3.0
jay,the-girl-with-the-dragon-tattoo-2011,4.0
jay,evil-dead-ii,4.5
jay,i-know-where-im-going,4.0
jay,poor-things-2023,4.0
jay,the-zone-of-interest,4.0
jay,the-holdovers,4.0
jay,how-to-have-sex,4.0
jay,priscilla,3.5
jay,maestro-2023,3.0
jay,ferrari-2023,2.5
jay,the-boy-and-the-heron,3.5
jay,killers-of-the-flower-moon,4.0
jay,the-exorcist-believer,1.5
jay,the-killer-2023,3.5
jay,hit-man-2023,3.0
jay,the-royal-hotel,3.0
jay,the-bikeriders,3.5
jay,taxi-driver,4.0
jay,monster-2023,4.0
jay,gangs-of-new-york-2002,3.5
jay,cut,2.0
jay,the-wonderful-story-of-henry-sugar,2.5
jay,saw-x,3.5
jay,strange-way-of-life,2.5
jay,bottoms,3.0
jay,no-one-will-save-you,2.0
jay,el-conde,2.5
jay,point-break,4.0
jay,bend-it-like-beckham,3.0
jay,retribution-2023,1.5
jay,gran-turismo,2.5
jay,past-lives,4.0
jay,teenage-mutant-ninja-turtles-mutant-mayhem,3.5
jay,dragon-ball-super-broly,3.5
jay,the-princess-bride,4.0
jay,dogville,4.0
jay,black-mirror-demon-79,3.5
jay,black-mirror-mazey-day,1.5
jay,black-mirror-beyond-the-sea,3.0
jay,black-mirror-loch-henry,3.0
jay,meg-2-the-trench,1.0
jay,millie-lies-low,3.5
jay,the-almond-and-the-seahorse,1.5
jay,paradise-2023-1,2.5
jay,blood-gold,2.5
jay,persona,4.0
jay,moneyball,3.5
